file,vehicle_id,accel_time_lt_30_s,accel_time_30_50_s,accel_time_50_70_s,accel_time_gt_70_s,accel_total_time_s,accel_pct_lt_30,accel_pct_30_50,accel_pct_50_70,accel_pct_gt_70,motor0_time_above_0_8_s,motor0_time_above_0_9_s,motor0_time_above_1_0_s,motor1_time_above_0_8_s,motor1_time_above_0_9_s,motor1_time_above_1_0_s,motor2_time_above_0_8_s,motor2_time_above_0_9_s,motor2_time_above_1_0_s,motor3_time_above_0_8_s,motor3_time_above_0_9_s,motor3_time_above_1_0_s,peak_accel_events,accel_clipping_time_s,accel_clipping_events
20251025165532.ulg,EL-045,727.9736109999999,508.02189000000004,268.992324,93.01019999999998,1597.9980249999999,0.45555351108772485,0.3179114630007131,0.16833082381312706,0.05820420209843501,0.310282,0.057767,0.017577,10.235009000000002,0.101776,0.007545,0.003771,0.0,0.0,0.060274999999999995,0.0,0.0,5.0,0.0,0.0
20250930224518.ulg,EL-046,770.9924619999999,254.00363,106.001536,46.00283300000001,1177.000461,0.6550485641653456,0.2158058882867336,0.09006074297535895,0.03908480457256168,0.0,0.0,0.0,0.027231,0.0,0.0,0.0,0.0,0.0,0.018546,0.0,0.0,6.0,0.0,0.0
20251006230528.ulg,EL-046,12.998814,0.0,0.0,0.0,12.998814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251006230620.ulg,EL-046,13.000172999999998,0.0,0.0,0.0,13.000172999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251006062218.ulg,EL-046,662.993804,138.011442,13.994492000000001,0.0,814.999738,0.813489591575795,0.16933924707592973,0.017171161348275184,0.0,0.007416,0.0,0.0,0.071728,0.00745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250930213830.ulg,EL-046,721.016007,223.960915,46.01497,10.008225,1001.0001169999999,0.7202956270983133,0.22373715167108219,0.04596899562600151,0.009998225604603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251025174732.ulg,EL-045,706.0093850000001,566.999167,296.988557,160.00445399999998,1730.001563,0.40809754170146956,0.32774488712990835,0.17166953102920404,0.09248804013941805,0.026397,0.011306,0.011306,20.545916,0.160851,0.0,0.0,0.0,0.0,0.035161,0.011306,0.0,17.0,0.0,0.0
20251006231146.ulg,EL-046,141.998262,0.0,0.0,0.0,141.998262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007020822.ulg,EL-046,1.997796,0.0,0.0,0.0,1.997796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007002320.ulg,EL-046,155.001621,0.0,0.0,0.0,155.001621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007002324.ulg,EL-046,159.00032500000003,0.0,0.0,0.0,159.00032500000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007021508.ulg,EL-046,19.999503999999998,0.0,0.0,0.0,19.999503999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007021050.ulg,EL-046,37.002061,0.0,0.0,0.0,37.002061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007013934.ulg,EL-046,61.998639999999995,0.0,0.0,0.0,61.998639999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20250930235856.ulg,EL-046,1006.000774,390.012069,136.000486,56.986912,1589.000241,0.633102971316667,0.2454449401181683,0.08558871326187546,0.03586337530328921,0.0,0.0,0.0,38.716824,0.33653399999999994,0.0,0.003742,0.0,0.0,0.378998,0.014927,0.0,11.0,0.0,0.0
20251007021750.ulg,EL-046,17.001551,0.0,0.0,0.0,17.001551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007021552.ulg,EL-046,26.003016,0.0,0.0,0.0,26.003016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007025412.ulg,EL-046,15.001689999999998,0.0,0.0,0.0,15.001689999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251006071022.ulg,EL-046,1649.006987,427.976439,53.01465199999999,2.99947,2132.997548,0.7730937096229611,0.20064553726341183,0.024854530212521368,0.0014062229011057449,0.0,0.0,0.0,0.062954,0.011162,0.0,0.011162,0.003706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007025920.ulg,EL-046,21.997224999999993,0.0,0.0,0.0,21.997224999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007030126.ulg,EL-046,12.001206999999997,0.0,0.0,0.0,12.001206999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007030012.ulg,EL-046,11.00113,0.0,0.0,0.0,11.00113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007025534.ulg,EL-046,22.998799999999996,0.0,0.0,0.0,22.998799999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007030030.ulg,EL-046,14.00265,0.0,0.0,0.0,14.00265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007030742.ulg,EL-046,12.99863,0.0,0.0,0.0,12.99863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007025956.ulg,EL-046,18.000571999999995,0.0,0.0,0.0,18.000571999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007034826.ulg,EL-046,13.999415999999998,0.0,0.0,0.0,13.999415999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007032042.ulg,EL-046,26.998337000000003,0.0,0.0,0.0,26.998337000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007034924.ulg,EL-046,9.999286999999999,0.0,0.0,0.0,9.999286999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007034938.ulg,EL-046,10.000525000000001,0.0,0.0,0.0,10.000525000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010213142.ulg,EL-046,10.9999,0.0,0.0,0.0,10.9999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010213220.ulg,EL-046,12.99816,0.0,0.0,0.0,12.99816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010213514.ulg,EL-046,13.002120000000001,0.0,0.0,0.0,13.002120000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010213534.ulg,EL-046,12.999698,0.0,0.0,0.0,12.999698,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010213556.ulg,EL-046,11.998114999999999,0.0,0.0,0.0,11.998114999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010213612.ulg,EL-046,12.998529999999999,0.0,0.0,0.0,12.998529999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010214008.ulg,EL-046,10.002664000000001,0.0,0.0,0.0,10.002664000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251010222014.ulg,EL-046,13.001914,0.0,0.0,0.0,13.001914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007034908.ulg,EL-046,36.99814799999999,0.0,0.0,0.0,36.99814799999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251011094214.ulg,EL-046,8.000491,0.0,0.0,0.0,8.000491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007163512.ulg,EL-046,264.005547,20.996987,0.0,0.0,285.00253399999997,0.9263270164468081,0.07367298355319185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007033024.ulg,EL-046,64.99759999999999,0.0,0.0,0.0,64.99759999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007032138.ulg,EL-046,52.999349,0.0,0.0,0.0,52.999349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251011094238.ulg,EL-046,8.998821,0.0,0.0,0.0,8.998821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012021142.ulg,EL-046,13.002305,0.0,0.0,0.0,13.002305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251007032244.ulg,EL-046,117.998503,0.0,0.0,0.0,117.998503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012031720.ulg,EL-046,80.999033,21.999089999999995,2.001859,0.0,104.999982,0.7714194941481037,0.20951517877403059,0.019065327077865596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007404,0.003696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012050156.ulg,EL-046,12.998665,0.0,0.0,0.0,12.998665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012051020.ulg,EL-046,8.00002,0.0,0.0,0.0,8.00002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012040358.ulg,EL-046,137.99994600000002,46.985564,12.007649,4.004255000000001,200.997414,0.686575728780272,0.23376203238117282,0.05974031586296927,0.019921922975586148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251011064158.ulg,EL-046,947.997946,530.973243,156.02245300000004,36.007402000000006,1671.001044,0.5673233714628367,0.3177575770563073,0.09337064962360372,0.021548401857252222,3.879154,1.1073,0.390468,80.057344,43.106902,7.577870000000001,1.200026,0.27554599999999996,0.033324,0.25816800000000006,0.007397,0.0,3.0,0.0,0.0
20251012021836.ulg,EL-046,268.98979600000007,23.012084999999995,0.0,0.0,292.001881,0.9211919973899074,0.07880800261009276,0.0,0.0,0.2732220000000001,0.0074199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028409,0.013616,0.0074199999999999995,0.0,0.0,0.0
20251012015724.ulg,EL-046,814.976946,320.00276399999996,94.027748,16.991309,1245.998767,0.6540752427566406,0.25682430229884806,0.07546375685939985,0.013636698085111348,0.016059999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003738,0.0,0.0,0.0,0.0,0.0
20251012045002.ulg,EL-046,834.016903,435.00972,202.979198,102.994555,1575.000376,0.5295344151714666,0.27619658168259387,0.12887565050333677,0.0653933526426028,0.07543799999999999,0.0,0.0,0.875299,0.013611,0.0,0.0,0.0,0.0,0.10388999999999998,0.003703,0.0,15.0,0.0,0.0
20251013120756.ulg,EL-046,214.994752,16.001583,2.0019359999999997,0.0,232.998271,0.9227311047299575,0.06867683151176689,0.0085920637582757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012062152.ulg,EL-046,608.00739,288.970121,121.01955800000002,49.002293,1066.999362,0.569829197329923,0.27082501760671157,0.11342045957099646,0.04592532549236895,0.0,0.0,0.0,0.07304099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
20251012221712.ulg,EL-046,343.998911,98.008754,46.999376000000005,24.992456999999998,513.999498,0.6692592353465684,0.1906786959546797,0.09143856401198276,0.04862350468676916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
20251013130618.ulg,EL-046,18.000746999999997,0.0,0.0,0.0,18.000746999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013131246.ulg,EL-046,13.003276999999999,0.0,0.0,0.0,13.003276999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013131758.ulg,EL-046,12.999725000000003,0.0,0.0,0.0,12.999725000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251012204742.ulg,EL-046,1192.0273849999999,396.97148200000004,94.00495800000002,20.995898999999998,1703.999724,0.6995467007481745,0.2329645224754743,0.05516723780877796,0.012321538967573212,2.4266069999999997,0.0,0.0,0.086861,0.014883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
20251012054234.ulg,EL-046,1182.959569,505.01776300000006,166.02326699999998,58.99791,1912.998509,0.6183797652923315,0.26399276351971274,0.08678692963895038,0.03084054154900546,0.312572,0.011132,0.0,0.973903,0.014861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
20251013144202.ulg,EL-046,12.998194000000002,0.0,0.0,0.0,12.998194000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013144222.ulg,EL-046,12.999502000000001,0.0,0.0,0.0,12.999502000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013123224.ulg,EL-046,297.003734,254.015945,167.976306,94.00544599999999,813.001431,0.36531760298955734,0.312442186833002,0.2066125588406252,0.1156276513368154,3.909944,0.9911530000000001,0.248537,1.589325,0.24107699999999999,0.029678999999999997,0.11252699999999999,0.018570999999999997,0.0,0.18419499999999997,0.011072,0.0,16.0,0.0,0.0
20251013144258.ulg,EL-046,12.998247999999998,0.0,0.0,0.0,12.998247999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013145120.ulg,EL-046,12.999676999999998,0.0,0.0,0.0,12.999676999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013145140.ulg,EL-046,12.998495000000002,0.0,0.0,0.0,12.998495000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013145050.ulg,EL-046,12.999685000000001,0.0,0.0,0.0,12.999685000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152456.ulg,EL-046,13.003193,0.0,0.0,0.0,13.003193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152550.ulg,EL-046,12.998401999999999,0.0,0.0,0.0,12.998401999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152516.ulg,EL-046,13.002042999999999,0.0,0.0,0.0,13.002042999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152608.ulg,EL-046,12.998463,0.0,0.0,0.0,12.998463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152708.ulg,EL-046,13.002374000000001,0.0,0.0,0.0,13.002374000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152628.ulg,EL-046,12.998501,0.0,0.0,0.0,12.998501,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152726.ulg,EL-046,12.998774000000001,0.0,0.0,0.0,12.998774000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152800.ulg,EL-046,12.998821999999999,0.0,0.0,0.0,12.998821999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152842.ulg,EL-046,13.002631,0.0,0.0,0.0,13.002631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152906.ulg,EL-046,12.997767,0.0,0.0,0.0,12.997767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013152928.ulg,EL-046,12.99907,0.0,0.0,0.0,12.99907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013144404.ulg,EL-046,51.998464,1.001224,0.0,0.0,52.999688,0.9811088699239136,0.018891130076086483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013161506.ulg,EL-046,11.997457,0.0,0.0,0.0,11.997457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013163230.ulg,EL-046,13.002616999999999,0.0,0.0,0.0,13.002616999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013134206.ulg,EL-046,1113.039851,276.966878,41.992798,2.003478,1434.003005,0.7761767912055386,0.1931424669504092,0.029283619248761616,0.0013971225952905167,0.002528,0.0,0.0,0.623935,0.3952649999999999,0.184439,0.0,0.0,0.0,0.025336,0.0,0.0,0.0,0.0,0.0
20251013141720.ulg,EL-046,976.984076,378.006747,104.014859,17.994142,1476.999824,0.6614652623005323,0.2559287691560348,0.0704230679718754,0.01218290057155755,0.633435,0.34644199999999997,0.17391,2.383317,0.468175,0.027333999999999997,0.45204000000000005,0.021125,0.0,0.280724,0.0074529999999999996,0.0,2.0,0.0,0.0
20251013151654.ulg,EL-046,1135.9561939999999,324.03579699999995,37.006179,5.001917000000001,1502.000087,0.7562956912132323,0.215736203882124,0.024637933992343375,0.003330170912300354,2.654128,1.180658,0.666294,2.523222,1.079326,0.47598700000000005,0.6874769999999999,0.403075,0.283103,0.41542400000000007,0.19159700000000005,0.07288599999999999,0.0,0.0,0.0
20251013191154.ulg,EL-046,5.003229999999999,0.0,0.0,0.0,5.003229999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013162520.ulg,EL-046,340.904729,145.999778,75.01781800000002,52.002381,613.924706,0.5552875225060578,0.23781381751396724,0.1221938411450736,0.08470481883490123,0.021019,0.0,0.0,0.0,0.0,0.0,0.09525900000000001,0.014891999999999999,0.0,0.007424999999999999,0.0,0.0,3.0,0.0,0.0
20251013191424.ulg,EL-046,12.998947000000001,0.0,0.0,0.0,12.998947000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013191450.ulg,EL-046,11.999063999999999,0.0,0.0,0.0,11.999063999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013155108.ulg,EL-046,629.013449,184.984839,82.00106600000001,11.000333000000001,906.999687,0.6935101059191435,0.20395248383365758,0.09040914476081843,0.012128265486380484,0.164437,0.0,0.0,0.141828,0.0,0.0,0.022182,0.0,0.0,0.00371,0.0,0.0,0.0,0.0,0.0
20251013222954.ulg,EL-046,9.000896000000001,0.0,0.0,0.0,9.000896000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013223022.ulg,EL-046,1.001056,0.0,0.0,0.0,1.001056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013223054.ulg,EL-046,12.998848,0.0,0.0,0.0,12.998848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013223216.ulg,EL-046,12.998824,0.0,0.0,0.0,12.998824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013164500.ulg,EL-046,429.992437,189.99485799999997,76.00934100000002,49.001937,744.998573,0.5771721619123156,0.2550271435217903,0.10202615649842328,0.0657745380674709,0.29799000000000003,0.07333299999999998,0.002524,0.773873,0.15789099999999998,0.017691,0.044132,0.00379,0.0,0.017686999999999998,0.0,0.0,4.0,0.0,0.0
20251013233922.ulg,EL-046,7.997984000000001,0.0,0.0,0.0,7.997984000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013233908.ulg,EL-046,8.001695999999999,0.0,0.0,0.0,8.001695999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251014001256.ulg,EL-046,445.983958,323.040973,128.982444,55.994666,954.002041,0.4674874254278456,0.3386166476765431,0.13520143401873497,0.05869449287687636,1.409745,0.253426,0.033524000000000005,9.026005999999999,2.4715949999999998,0.575134,0.151505,0.024855,0.0,0.07702600000000001,0.0,0.0,6.0,0.0,0.0
20251015215516.ulg,EL-046,2.999279,0.0,0.0,0.0,2.999279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015215748.ulg,EL-046,112.997574,2.002034,0.0,0.0,114.999608,0.982590949353497,0.017409050646503076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013175802.ulg,EL-046,940.01615,420.018531,113.97452200000001,41.991812,1516.001015,0.6200630083351231,0.27705689299950764,0.07518103277787054,0.027699065887498764,0.003707,0.0,0.0,0.11985900000000001,0.0,0.0,0.0,0.0,0.0,0.013587,0.003716,0.0,5.0,0.0,0.0
20251015215842.ulg,EL-046,12.998448000000003,0.0,0.0,0.0,12.998448000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015204320.ulg,EL-046,839.988764,177.010339,12.00188,0.0,1029.000983,0.8163148314504575,0.17202154509506432,0.011663623454478276,0.0,0.00758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251013201848.ulg,EL-046,969.975606,484.006569,114.021406,15.993841999999999,1583.997423,0.6123593333649002,0.30556019976555227,0.07198332796782586,0.010097138901721559,6.450494,3.240666,1.911746,12.089784,4.384898,2.191254,0.254633,0.085705,0.00373,0.5750580000000001,0.090676,0.00372,1.0,0.0,0.0
20251015211752.ulg,EL-046,637.9850019999999,310.043629,93.96407699999999,30.009151,1072.001859,0.5951342310125601,0.2892193016243641,0.08765290490041958,0.02799356246265614,0.046986,0.024747000000000005,0.007419,0.15353399999999998,0.022288000000000002,0.002472,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20251013193740.ulg,EL-046,904.8747109999999,387.039666,69.002386,8.995146,1369.9119090000002,0.6605349621790899,0.2825288717159404,0.05036994389688162,0.006566222208087979,0.237308,0.05067900000000001,0.017308,0.34115300000000004,0.06675700000000001,0.0061779999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015220614.ulg,EL-046,197.972973,41.024483,2.999559,1.00103,242.998045,0.8147101471536531,0.16882639117528703,0.01234396350801917,0.004119498163040777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
