vehicle_id,num_logs,accel_time_lt_30_s,accel_time_30_50_s,accel_time_50_70_s,accel_time_gt_70_s,accel_total_time_s,motor0_time_above_0_8_s,motor0_time_above_0_9_s,motor0_time_above_1_0_s,motor1_time_above_0_8_s,motor1_time_above_0_9_s,motor1_time_above_1_0_s,motor2_time_above_0_8_s,motor2_time_above_0_9_s,motor2_time_above_1_0_s,motor3_time_above_0_8_s,motor3_time_above_0_9_s,motor3_time_above_1_0_s,peak_accel_events,accel_clipping_time_s,accel_clipping_events,accel_pct_lt_30,accel_pct_30_50,accel_pct_50_70,accel_pct_gt_70
EL-052,1,461.029335,305.96580500000005,65.019585,5.0014199999999995,837.016145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007396,0.0,0.0,0.0,0.0,0.0,0.5508010063533482,0.3655434925929655,0.07768020412557275,0.0059752969281136135
EL052,2,53.996924,6.003041,1.999398,0.0,61.999362999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.007395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709270771056148,0.09682423672643217,0.03224868616795305,0.0
EL-053,10,5580.870911,2978.0581700000002,900.0451480000002,346.02707999999996,9805.001309,1457.438603,1456.909934,1456.317319,1.6077149999999998,1.169106,0.929102,113.097786,97.623079,58.972205,104.968967,84.49544700000001,44.069277,43.0,0.0,0.0,0.5691861464492947,0.30372848265368857,0.09179449544528359,0.0352908754517332
EL-054,9,7556.946533,3470.0843139999997,945.954028,165.006916,12137.991791,0.003722,0.0,0.0,0.006156,0.0,0.0,0.20446399999999992,0.0308719999999999,0.006184,1.4447720000000002,0.263342,0.104938,16.0,0.0,0.0,0.6225862286876216,0.28588619713624913,0.07793332243818124,0.013594251737947973
EL-056,4,2231.949581,963.072215,362.95837900000004,102.01788100000002,3659.998056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.6098226137964922,0.2631346247359865,0.09916900868430407,0.02787375278321733
EL-058,3,2161.010367,1519.977855,339.024678,36.987935,4057.000835,0.0,0.0,0.0,0.0,0.0,0.0,0.00992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5326620463956596,0.37465554403811213,0.08356534587698698,0.009117063689241268
EL-059,3,2203.008166,167.99156899999997,2.99963,0.0,2373.999365,0.0,0.0,0.0,0.032311,0.003713,0.0,1.0381019999999999,0.477613,0.36774,0.258251,0.039499,0.002449,0.0,0.0,0.0,0.9279733594200014,0.07076310612239779,0.0012635344576008341,0.0
EL-060,2,1247.9279780000002,617.0756570000001,263.984508,114.015734,2243.003877,0.0,0.0,0.0,0.165889,0.025984,0.0,0.677081,0.364029,0.123861,5.182357,1.7957569999999998,0.775822,9.0,0.0,0.0,0.5563646103318796,0.2751112752534935,0.11769239933418091,0.05083171508044611
EL-062,13,3350.98605,2137.004351,574.016458,85.995831,6148.00269,1.8745859999999999,1.2831299999999999,0.817905,2.0133989999999997,1.581453,1.36606,4.995179,2.9886489999999997,2.35251,100.041333,42.615639,33.002015,2.0,0.0,0.0,0.5450527950240698,0.34759326870105844,0.0933663316272882,0.013987604647583522
EL-065,15,8173.957596,3899.0623379999997,961.949632,447.026755,13481.996321,9.77642,3.584788,1.3633760000000001,2.5365900000000003,0.7708849999999999,0.47086599999999995,78.567295,64.233622,61.00766899999999,41.932029,12.926506999999999,4.467760999999999,114.0,9.99917,10.0,0.606286888186431,0.2892051180823045,0.07135068198332287,0.03315731174794169
EL-066,16,7862.07381,3264.8808449999997,1095.9798199999998,753.06304,12975.997515,14.252683,3.648084,0.9387289999999999,171.235918,54.707523,16.398511,37.206482,26.984669,22.328761,252.94558899999998,108.732727,57.88983399999999,178.0,3.9958729999999996,4.0,0.60589359707503,0.2516092378428604,0.08446208615045345,0.05803507893165623
EL-067,7,3121.001298,2039.974322,868.00262,540.021538,6568.999778,34.049725,4.4073,0.2349679999999998,286.65217800000005,97.27288899999999,30.551191000000003,59.235412,15.635549999999999,2.56181,843.2908339999999,453.519664,319.99368200000004,93.0,1.000738,1.0,0.47511058052588656,0.31054565244955623,0.1321361926220482,0.08220757440250898
EL-068,6,2314.982912,1397.031909,284.986232,45.995034000000004,4042.996087,0.027271,0.003713,0.0,0.255446,0.032241,0.003721,0.057032,0.009916,0.003721,0.24055200000000002,0.07196899999999999,0.01986,3.0,0.0,0.0,0.572590935579602,0.3455437202850798,0.07048887158618711,0.011376472549131112
EL-069,9,6006.046420000001,2364.9707750000002,365.96756600000003,37.010811999999994,8773.995573,0.037105,0.0,0.0,0.19597599999999998,0.054522,0.028544,0.0421979999999999,0.017338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845280887173295,0.2695431921891625,0.041710479901104915,0.004218239192403111
EL-070,10,7267.0536569999995,3807.910813,1188.0334970000001,250.00177,12512.999737,0.6418579999999998,0.09358799999999999,0.018483,0.6653379999999998,0.2820629999999999,0.123207,8.436057,0.8425750000000001,0.22176,0.552433,0.10715599999999989,0.003692,22.0,0.0,0.0,0.5807603140525823,0.3043163824051154,0.09494394005995815,0.019979363482344168
EL-074,1,53.998185000000014,4.000569,2.002154,1.00108,61.001988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003711,0.0,0.0,0.0,0.0,0.0,0.8851872991417922,0.0655809610663836,0.032821127075399574,0.016410612716424914
